Title,Genre,Length (s),Note Count,Avg Notes/Min,BPM,Tempo Changes Count,Min Velocity,Max Velocity,Unique Pitches Count
Wild Wild Angels,Soul,54.1,201,222.92051756007396,143.18181818181813,1,17,100,36
Wild Wind,Rock,181.93512,643,212.0536155965929,143.72756018239303,1,33,95,30
Wild World,Rock,201.95793910416663,1201,356.8069684194619,137.26734738408507,1,47,127,33
Wildfire,Rock,206.30801575,638,185.54780753835055,96.66121502152237,1,60,127,18
Will They Love Him (LP Version),Rock,269.17705885,1470,327.6653678319214,188.84848538320253,1,23,127,36
Willenlos,Unknown,205.9583333333333,1024,298.3127655270079,194.41037250463063,1,78,127,36
Willie Jones,Rock,187.30416666666667,809,259.15066847596376,156.83168316831646,1,33,93,20
Willin (Album Version),Rock,177.54713046875,350,118.27845341435244,165.34297412414722,1,55,122,28
Willin to Die,Rock,307.396484375,789,154.00306251469308,84.46190102120974,1,36,125,44
Willkommen,Soundtracks,71.5,553,464.05594405594405,188.57142857142856,1,100,100,40
Wind Of Change (1996 Digital Remaster),Rock,255.1,510,119.952959623677,151.48514851485106,1,3,126,25
Wind of Change,Unknown,90.0,317,211.33333333333331,171.4285714285713,1,60,100,21
Window In The Skies,Rock,245.15590678125,772,188.9409910948254,164.53759321746165,1,86,127,29
Winners,Blues,188.0,1526,487.0212765957447,206.3551401869159,1,127,127,48
Winnie the Pooh,Unknown,82.8,220,159.42028985507247,115.78947368421048,1,57,100,22
Winning Arrow,Rock,151.69818400000003,473,187.0820022473044,177.82886438161677,1,33,91,29
Winter Hill (Instrumental),Rock,295.6624986979167,1259,255.49401879736016,158.73695851236675,1,64,124,29
Winter Story,Unknown,48.0,222,277.5,119.99999999999996,1,100,100,26
Winter Wonderland,Blues,144.625,1241,514.8487467588591,183.96322284055177,1,59,105,42
Winter,Classical,64.0,232,217.5,168.0,1,100,100,24
Wires,Unknown,89.5522,205,137.35005951835913,117.2500508083554,1,100,100,24
Wisdom,Unknown,187.27254,577,184.86426253416545,150.2610198262367,1,28,127,36
Wise Up,Rock,188.30730000000003,762,242.794623469191,124.8002600005418,1,64,64,19
Wish You Were Here (Live In Gdansk),Rock,300.7431153125,224,44.68930231714397,151.20046872145502,1,13,127,26
Wish You Were IntroWish You Were,Rock,234.50184940885416,1521,389.1653743032453,204.75615463283648,1,55,110,38
Wishin and Hopin,Unknown,198.88586345,454,136.9629772950059,148.23518294126075,1,60,82,16
Wishing I Was There,Rock,231.97351758750003,306,79.14696552840192,177.137629636215,1,1,1,12
Wishing On A Star,Electronic,285.81350637500003,1496,314.0509388042386,139.92019824898273,1,54,89,30
Wishing Well (2002 Digital Remaster),Rock,230.2345957395833,2873,748.7145858608397,208.58864786502,1,26,127,43
Wishing You Were Somehow Here Again,Soundtracks,181.643878,761,251.3709820707528,135.1851536419827,1,100,100,42
With A Little Help From My Friends,Rock,155.172,824,318.6141829711546,116.17165395651298,1,90,126,20
With My Eyes Closed,Rock,251.19780075,795,189.8901975159908,125.2116247646288,1,1,127,41
With You Im Born Again,Pop,206.71577302083327,620,179.95724010983378,165.29188403588273,1,46,121,40
Withdraw,Rock,270.87353402083335,512,113.41085835885788,149.16341373708184,1,36,106,18
Within You,Rock,257.20072687500004,660,153.9653502583049,129.51973440025336,1,1,127,23
Without You - (Tribute To Mariah Carey),Rock,184.73679832291668,915,297.1795576105837,141.60010478407753,1,23,119,30
Without You,Pop,286.05,818,171.5783953854221,170.47353760445637,1,4,107,34
Without Your Eyes,Unknown,135.12083333333334,1188,527.5278300286781,230.00849617672043,1,72,127,42
Wolly Bully,Rock,147.77763,1512,613.895350737456,255.2537822826969,1,36,80,14
Wolverine Blues,Unknown,192.725,2288,712.310286677909,209.3718843469612,1,20,114,66
Woman featuring Bigelf (Album Version),Unknown,193.882256,956,295.8496624879381,150.00007500003846,1,23,85,49
Woman In Love,Ambient,221.96727035416663,1417,383.0294433244313,155.33544239752993,1,17,127,39
Woman Thing (Album Version),Rock,286.56290955416665,911,190.7434569429791,106.10543292658733,1,1,122,34
Wonderful Girl,Unknown,259.39232930833333,1170,270.6325209661654,127.99998933333438,1,30,126,37
Wonderful Lord (LP Version),Religious,253.52831796875003,1168,276.418825957888,214.78305616035243,1,63,99,38
Wonderful Tonight,Rock,48.0,164,205.0,165.0,1,100,100,19
Wonderful World,Ambient,212.58683753125,313,88.34037054264644,106.38887153194707,1,61,127,39
Wonderful,Classical,121.4875,617,304.7227080975409,160.0,1,43,64,21
Wonderland_TrainingGrounds,Soundtracks,54.857088000000005,244,266.87526687526685,192.2035820340905,1,96,96,20
Wonder_Boy_3_The_Dragons_Trap_GameMelody,Soundtracks,276.435,1987,431.2767920125889,191.46467251160527,1,60,120,44
Wont Go Home Without You,Rock,236.706581475,495,125.47179641110569,218.7483469304372,1,52,111,25
Wont Let You Down,Rock,242.0341,278,68.91590895663049,170.44430240752592,1,60,80,10
Word Of God Speak,Soundtracks,183.85183346666665,895,292.0830267908974,112.45120430368829,1,50,100,26
Words (Original),Electronic,193.28333333333333,1292,401.0692420453566,228.5509325681492,1,91,99,33
Words - Re-Recording,Country,209.5,661,189.3078758949881,120.55253244035136,1,10,127,45
Words Are Impossible,Soul,260.2879756666667,928,213.91691205630505,111.44008625589316,1,11,106,34
Words Live - Las Vegas 1997 (Album Version),Rock,66.94356855208333,296,265.29807693449135,111.61305920802764,1,127,127,26
Words,Country,193.42979422916667,895,277.62010611653096,111.61305920802764,1,37,125,35
World Of Miracles (Album Version),Country,213.93061772916667,858,240.63876665458423,199.37207672134755,1,60,127,34
World Of Our Own,Pop,217.45442708333331,1788,493.34475015718095,194.41790326461933,1,80,100,25
World Price Of Love,Rock,285.38125,896,188.37957994787672,139.84045979289507,1,100,127,23
World_of_Warcraft_-_Song_of_Elune_by_Gori_Fater,Soundtracks,131.46422683007813,1016,463.7002891957279,208.9477436520803,1,54,91,51
World_of_Warcraft_-_Stormwind_by_Gori_Fater,Soundtracks,132.35172793945313,736,333.6563918546031,148.85261644863488,1,1,127,53
World_of_Warcraft_-_Wrath_of_the_Lich_King_-_Arthas_my_Son_by_Gori_Fater,Soundtracks,187.333714453125,1280,409.9635787620976,150.42493589705776,1,17,127,60
Worthy is the lamb,Unknown,221.10863796875,479,129.98135334749753,141.3971700360352,1,50,119,47
Would I Lie To You,Rock,266.96469515625,1547,347.68642327658347,159.86042186915626,1,26,127,21
Would You Be Happier (Alternative Mix)),Rock,211.48046875,838,237.752452021648,190.31145231038295,1,1,99,22
Would You Hold It Against Me,Country,145.7015625,225,92.6551491168806,132.55091473938649,1,16,127,29
Would You,Unknown,193.32416804375,1245,386.397628169775,155.26659659589438,1,34,113,42
Wouldnt Any Woman,Country,203.24166666666667,566,167.09172167780557,165.7894736842103,1,43,95,18
Wouldnt Hurt So Bad,Soundtracks,244.9099550625,1029,252.09265170231328,66.24020534463666,1,62,113,28
Wouldnt It Be Loverly,Unknown,155.68333333333334,707,272.47618028048385,118.03278688524588,1,100,100,41
Wouldnt It Be Nice,Rock,150.64168483333333,1185,471.9809133750959,159.9815480274966,1,62,121,37
Wow (Live in New York),World,192.0207853125,1125,351.5244450758214,217.2142275319039,1,1,121,15
Wreck Of The Hesperus (2004 Digital Remaster),Rock,134.768804,661,294.28175381002865,191.22641200191916,1,50,100,27
Wrestle Awhile (Album Version),Unknown,141.456956,1327,562.8567321920882,204.3346482524693,1,15,107,30
Writing On The Wall,Unknown,93.9,254,162.30031948881788,60.0,1,44,90,21
Wundervoll - Sei Bellissima,Rap,299.853125,877,175.4859149792086,107.78947368421056,1,28,127,37
Wuthering Heights,Classical,224.4758214166667,1246,333.0425500982231,224.6629063707877,1,25,127,43
Xenoblad_Chronicles_Japan_Europe_BeyondtheSky,Soundtracks,202.74422341699216,1124,332.6358643584801,206.4167950861497,1,45,92,33
Xenogears_BondsofSeaandFire,Soundtracks,83.90264085253907,377,269.59818868818684,163.0819854409385,1,52,70,23
Xenogears_GatheringStarsIntheNightSky,Soundtracks,91.61912232421876,309,202.35950235793845,138.20290370369153,1,44,75,28
Xenogears_KnightofFire,Soundtracks,70.6385678046875,458,389.0226098012205,217.1230386154517,1,52,75,37
Xenogears_LostBrokenShards,Soundtracks,58.259765625,156,160.65976063562306,120.20448090880404,1,52,75,24
Xenogears_ShipofRegretandSleep,Soundtracks,71.65868950195312,264,221.0478604910612,130.2428297885793,1,53,70,29
Xenogears_TearsoftheStarsHeartsofthePeople,Soundtracks,101.18107437890625,299,177.30588561273515,138.1883046471742,1,52,75,26
Xenogears_TheWoundedShallAdvanceIntotheLight,Soundtracks,93.82477596679688,214,136.85084635367394,75.18793900871869,1,56,75,27
Xenogears_TreasureWhichCannotBeStolen,Soundtracks,93.34505050195312,320,205.6884633599107,149.8701937433383,1,52,75,34
Xenogears_TwoPieces,Soundtracks,321.875,1286,239.72038834951456,182.6548672566372,1,110,110,42
Xenogears_ValleyWheretheWindIsBorn,Soundtracks,74.098828125,374,302.83879742531354,199.3449106977319,1,53,75,27
Xenosaga_Kokoro,Soundtracks,66.03456234375,179,162.64210163295667,152.94746172933145,1,102,127,31
Xi Huan Lian Ai,Pop,102.69791666666666,898,524.6455015721676,189.35312831389183,1,56,125,36
Xian Shi Jiu Shi Xian Shi,World,182.4,170,55.92105263157895,156.1769191662417,1,59,127,12
Xiang Se (Mandarin),World,241.61242,739,183.51705595267,100.57327322995468,1,30,127,45
Xiif,Pop,241.17153728333332,1177,292.8206238410055,208.44453477040884,1,60,127,31
Xin Zui (Album Version),Pop,235.5,891,227.0063694267516,124.4060475161985,1,33,121,31
Y lloro en las noches,Unknown,196.094799,619,189.39819000502916,192.9184573755522,1,61,121,34
Y Sigo Preguntandome,Rock,255.35622396666665,1305,306.63047402447893,179.69226576411285,1,35,127,39
Y solo se me ocurre amarte (Unplugged),Rock,259.40000000000003,1143,264.37933693138007,92.25512528473809,1,34,127,40
Ya No Quiero Tu Carino,Latin,200.69901304166663,697,208.37172722577287,167.52133960114432,1,1,116,37
Ya no quiero verte más,Unknown,292.5010204375,529,108.51244194815392,86.56452063251082,1,10,127,31
Yall Better Get Your Guitars Back Out,Pop,187.43715,306,97.95283378988636,50.31868500503186,1,82,111,23
Yall Niggas Need to Know,Rap,249.45778676041667,751,180.63176373514597,100.64869763101468,1,11,127,15
Ye Ban Qing Si Yu,World,175.55553799999998,1372,468.9114392962072,219.5122170731752,1,19,122,59
Yellow River,Country,183.06510416666663,987,323.491471897805,120.40133779264217,1,74,113,12
Yellow,Unknown,80.930068,356,263.9315711436199,172.0003497340445,1,100,100,19
Yes Boss (Jazzbox Remix),Unknown,139.99479166666666,757,324.440641392909,191.75572519083968,1,105,110,28
Yesterday Once More,Rock,242.891376,959,236.8960189018815,83.0000650167176,1,60,100,31
Yesterday,Ambient,144.36875,408,169.5657820684878,110.69827033952606,1,55,109,21
YesterdayOnceMore,World,245.853552,959,234.04176808476615,82.00003553334872,1,60,100,31
Yi Miao Zhong Liang Ge Shi Jie,Pop,274.81666666666666,1264,275.9657953787373,172.09756097561004,1,2,115,40
Yi Qian Ge Shang Xin De Li You,Pop,270.0185397083333,1791,397.9726729730313,134.0000580666918,1,1,127,37
Yi Ran,Pop,205.17743303333333,456,133.34799834226928,197.59348276206003,1,100,100,16
YMCA,Pop,232.60984032291668,857,221.0568561012597,167.1433864302472,1,64,99,21
Yo quiero ser igual que tú,Latin,275.171875,626,136.49650786440293,145.24468707350363,1,16,106,49
Yo Vivo Navegando,Latin,198.392964,283,85.58771267714917,89.6216853940897,1,23,124,29
Yolanda,Rock,229.866707125,1155,301.4790652667901,188.0002569336848,1,13,77,7
Yoshis_Island_Athletic,Soundtracks,134.54058515625002,1585,706.849906216438,261.61266471343964,1,110,110,32
Yoshis_Island_Castle_Theme,Soundtracks,76.33895127832031,456,358.40157012701894,182.1069391304226,1,51,75,48
Yoshis_Island_TouchFuzzyGetDizzy,Soundtracks,63.61093899316406,756,713.0848988862529,174.6223187347968,1,100,100,16
Yoshis_Story_PianoMedley,Soundtracks,162.92626953125,1091,401.7768294108304,207.00223939314463,1,44,75,48
You And Only You (Edit),Country,217.53,472,130.18893945662666,135.714285714287,1,34,127,29
You Anymore (Album Version),Unknown,208.16666666666663,412,118.75100080064053,88.7671232876711,1,7,94,18
You Are Always On My Mind,World,197.9427083333333,1103,334.3391658992238,184.6411149825784,1,70,70,25
You Are Everything,Soul,178.94357250000004,556,186.4274840047691,63.17271451318662,1,49,119,43
You Are My King (Split Trax),Rock,204.6143198166667,608,178.28664207219654,145.54453019802386,1,10,111,24
You Are The Sunshine Of My Life,Ambient,179.07635600000003,877,293.8411366824998,175.20573840348618,1,33,95,45
You Beat Me To The Punch,Soul,266.0,2973,670.6015037593985,210.0,1,30,104,29
You Bring On The Sun,Pop,211.63900041666668,396,112.26664250550338,136.00045333484462,1,1,1,15
You Can Close Your Eyes,Unknown,163.196,580,213.24052060099515,125.00000000000016,1,90,111,12
You Can Depend On Me,Rock,157.44031875000002,582,221.79833143916315,214.1178611766872,1,10,122,26
"You Can Fly, You Can Fly, You Can Fly",Unknown,88.2,274,186.39455782312925,112.49999999999996,1,58,100,24
You Can Leave Your Hat On,World,235.15625,1108,282.7056478405315,184.16833196191416,1,45,100,14
You Cant Always Get What You Want,Rock,291.2815698229167,1723,354.9143190310646,183.6642806118542,1,1,127,36
You Cant Hurry Love,Pop,183.550304175,1455,475.618933961377,183.14625198063428,1,1,120,30
You cant hurt me now,Unknown,262.21666666666664,1780,407.2967647619654,209.3023255813962,1,21,127,40
You Cant Live On Memories (Stereo) (2009 Digital Remaster),Rock,223.56,989,265.4320987654321,231.34375997446529,1,30,127,23
You Cant Run From Love,Rock,160.0055218125,652,244.49156227147063,171.21036229316505,1,15,127,25
You Cant Take It With You,Rock,237.38715,1434,362.4459032428672,206.7392501207852,1,21,110,23
You Cheated_ You Lied,Pop,274.7143315,740,161.62243796152293,146.04344097648524,1,1,127,57
You Didnt Feel A Thing,Rock,90.125,266,177.08737864077668,240.62229904926508,1,100,100,24
You Dont Bring Me Flowers,Unknown,194.55729166666663,621,191.5117119528845,115.19999999999968,1,58,121,36
You Dont Have To Say You Love Me (LP Version),Soul,171.16442349999997,571,200.1584166817236,208.69933780655552,1,14,127,32
You Dont Have To Say You Love Me,Country,152.72712,610,239.64309678595396,168.9777250874509,1,38,122,40
You Dont Know Me,Rock,251.71875,570,135.8659217877095,140.38709677419357,1,16,91,36
You Dont Know My Name,Soul,284.9739583333333,1293,272.2354016266106,150.14218009478688,1,84,127,45
You Gave Me A Mountain,Rock,198.1875,1724,521.929990539262,149.55489614243334,1,23,88,34
You Give Good Love,Soul,236.8422,701,177.58659563202843,118.44151106495396,1,35,93,38
You Give Love A Bad Name,Rock,221.0208333333333,191,51.85031576962957,121.66759310728176,1,30,107,13
You Got It,Rock,205.54466625,738,215.4276284948357,118.20630377331412,1,122,127,25
You Got To Jack,Unknown,231.875,965,249.70350404312669,106.24505928853756,1,1,119,26
You Gotta Be,Unknown,122.4,588,288.2352941176471,180.85106382978725,1,62,100,24
You Help Me Write This Song,Unknown,73.50175983333334,81,66.12086582716037,112.27530403550873,1,86,123,7
You Keep Me Hangin On,Soul,242.69609375,473,116.9363691087426,55.71946795646916,1,72,90,29
You Light Up My Life,Unknown,162.77959912499998,739,272.39285658856363,99.06643813277675,1,122,122,32
You Make Me Feel Brand New,Soul,127.24987275,566,266.87649477433365,141.4287128572842,1,127,127,32
You Make Me Feel Like A Man,Rock,143.9634924,281,117.11302441284758,153.5645100001536,1,86,92,10
You Must Love me,Religious,62.0,220,212.9032258064516,156.0,1,100,100,19
You Needed Me,Ambient,222.96663956250003,728,195.90374634388303,122.4696804702586,1,46,123,36
You Never Even Called Me By My Name,Rock,146.5417839,225,92.12389559289376,158.3159793423302,1,68,114,33
You Saw Me,Unknown,223.64,772,207.11858343766767,126.30636010749456,1,4,82,43
You Spin Me Round (Like A Record),Rock,185.71333825,296,95.63125711569614,108.50021700043372,1,1,1,12
You Tell Me Your Dream,Country,64.48421590000001,332,308.9128048155424,182.60868043478425,1,45,118,40
You Were Meant For Me,Rock,244.44464,1332,326.9451929893001,148.11416722295206,1,36,96,25
You Were On My Mind (LP Version),Rock,138.37843305,815,353.3787666343285,188.6012248706548,1,17,93,25
You Win Again,Unknown,182.4,828,272.3684210526316,149.58448753462636,1,56,127,26
You,Pop,123.93806906666669,559,270.61902975072763,183.52999294301688,1,56,113,25
Youll be in My Heart,Rock,190.0,1750,552.6315789473684,223.94904458598745,1,100,100,50
Youll Lose A Good Thing (Album Version),Pop,128.99658203125,138,64.18774722259023,216.68402706581915,1,65,65,14
Youll Lose A Good Thing,Blues,171.4286,627,219.4499634250061,209.9999650000052,1,35,109,26
Youll Never Be Alone,World,266.1155694666667,914,206.0758794004692,97.93562098083756,1,65,124,45
Youll Never Walk Alone (Stereo) (1997 Digital Remaster),Rock,169.8494078125,558,197.11578881075172,207.4344562106033,1,92,127,24
Youll Never Walk Alone,Unknown,207.5000899166667,970,280.4818061687273,167.45821987834242,1,30,91,46
Young at heart,Ambient,219.05416666666667,704,192.82901869781065,124.25695110258827,1,39,83,36
Young Boatman,Unknown,89.4,451,302.6845637583893,198.5915492957745,1,100,100,34
Young Enough To Know It All (Album Version),Country,170.98496137499998,446,156.50499192914768,97.1324251484287,1,43,102,15
Young Hearts (LP Version),Rock,216.385,264,73.20285602051898,135.0,1,79,111,28
